id,product_name,product_category,price,product_url,image_url,description,color
354,KLOCKIS,wall-clock,349,https://www.ikea.com/in/en/p/klockis-clock-thermometer-alarm-timer-white-50277005/,https://www.ikea.com/in/en/images/products/klockis-clock-thermometer-alarm-timer-white__0637382_pe698266_s5.jpg?f=xxs,"Clock/thermometer/alarm/timer, 7x7 cm (2 ¾x2 ¾ ")",Gray
355,HAUGA,cabinet,20990,https://www.ikea.com/in/en/p/hauga-sideboard-white-20407292/,https://www.ikea.com/in/en/images/products/hauga-sideboard-white__0914116_pe783853_s5.jpg?f=xxs,"Sideboard, 140x84 cm (55 1/8x33 1/8 ")",Peach
356,HEMNES,cabinet,35990,https://www.ikea.com/in/en/p/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown-70413506/,https://www.ikea.com/in/en/images/products/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown__0805255_pe769478_s5.jpg?f=xxs,"Glass-door cabinet with 3 drawers, 90x198 cm (35 3/8x78 ")",Cream
357,BRIMNES,cabinet,14990,https://www.ikea.com/in/en/p/brimnes-glass-door-cabinet-white-30409889/,https://www.ikea.com/in/en/images/products/brimnes-glass-door-cabinet-white__0601759_pe681618_s5.jpg?f=xxs,"Glass-door cabinet, 80x190 cm (31 1/2x74 3/4 ")",Cream
358,IDANÄS,cabinet,32990,https://www.ikea.com/in/en/p/idanaes-sideboard-white-60496026/,https://www.ikea.com/in/en/images/products/idanaes-sideboard-white__1009040_pe827429_s5.jpg?f=xxs,"Sideboard, 124x50x95 cm (48 7/8x19 5/8x37 3/8 ")",Gray
359,BRIMNES,cabinet,7990,https://www.ikea.com/in/en/p/brimnes-cabinet-with-doors-white-00351861/,https://www.ikea.com/in/en/images/products/brimnes-cabinet-with-doors-white__0627105_pe693181_s5.jpg?f=xxs,"Cabinet with doors, 78x95 cm (30 3/4x37 3/8 ")",Cream
360,HAUGA,cabinet,14990,https://www.ikea.com/in/en/p/hauga-glass-door-cabinet-white-30415079/,https://www.ikea.com/in/en/images/products/hauga-glass-door-cabinet-white__0914108_pe783849_s5.jpg?f=xxs,"Glass-door cabinet, 105x116 cm (41 3/8x45 5/8 ")",Peach
361,TONSTAD,cabinet,33990,https://www.ikea.com/in/en/p/tonstad-sideboard-brown-stained-oak-veneer-10557178/,https://www.ikea.com/in/en/images/products/tonstad-sideboard-brown-stained-oak-veneer__1328109_pe944668_s5.jpg?f=xxs,"Sideboard, 121x47x90 cm (47 1/2x18 5/8x35 3/8 ")",Beige
362,HAUGA,cabinet,38970,https://www.ikea.com/in/en/p/hauga-storage-combination-beige-s59388706/,https://www.ikea.com/in/en/images/products/hauga-storage-combination-beige__1005463_pe825417_s5.jpg?f=xxs,"Storage combination, 244x46x116 cm (96 1/8x18 1/8x45 5/8 ")",Beige
363,BRIMNES,cabinet,29980,https://www.ikea.com/in/en/p/brimnes-storage-combination-w-glass-doors-black-s89278235/,https://www.ikea.com/in/en/images/products/brimnes-storage-combination-w-glass-doors-black__0619456_pe689101_s5.jpg?f=xxs,"Storage combination w glass doors, 160x35x190 cm (63x13 3/4x74 3/4 ")",Gray
364,TONSTAD,cabinet,75970,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-clear-glass-s69570248/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-clear-glass__1328139_pe944697_s5.jpg?f=xxs,"Storage combination w sliding doors, 245x37x120 cm (96 1/2x14 5/8x47 1/4 ")",Beige
365,HAUGA,cabinet,14990,https://www.ikea.com/in/en/p/hauga-high-cabinet-with-2-doors-white-30415060/,https://www.ikea.com/in/en/images/products/hauga-high-cabinet-with-2-doors-white__0914112_pe783851_s5.jpg?f=xxs,"High cabinet with 2 doors, 70x199 cm (27 1/2x78 3/8 ")",Peach
366,TONSTAD,cabinet,20990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-doors-brown-stained-oak-veneer-00556971/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-doors-brown-stained-oak-veneer__1328113_pe944672_s5.jpg?f=xxs,"Cabinet with doors, 82x47x90 cm (32 1/8x18 5/8x35 3/8 ")",Beige
367,TONSTAD,cabinet,22990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-sliding-doors-off-white-10488887/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-sliding-doors-off-white__1335576_pe947100_s5.jpg?f=xxs,"Cabinet with sliding doors, 81x37x116 cm (31 7/8x14 5/8x45 1/2 ")",Gray
368,IDANÄS,cabinet,30990,https://www.ikea.com/in/en/p/idanaes-high-cabinet-w-gls-drs-and-1-drawer-white-90487841/,https://www.ikea.com/in/en/images/products/idanaes-high-cabinet-w-gls-drs-and-1-drawer-white__1008949_pe827391_s5.jpg?f=xxs,"High cabinet w gls-drs and 1 drawer, 81x39x211 cm (31 7/8x15 3/8x83 1/8 ")",Gray
369,TONSTAD,cabinet,85970,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-clear-glass-s49570268/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-clear-glass__1208167_pe908375_s5.jpg?f=xxs,"Storage combination w sliding doors, 284x37x120 cm (111 3/4x14 5/8x47 1/4 ")",Beige
370,TONSTAD,cabinet,61980,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-clear-glass-s59570244/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-clear-glass__1208274_pe908433_s5.jpg?f=xxs,"Storage combination w sliding doors, 202x37x120 cm (79 5/8x14 5/8x47 1/4 ")",Beige
371,TONSTAD,cabinet,71980,https://www.ikea.com/in/en/p/tonstad-storage-comb-w-sliding-glass-doors-brown-stained-oak-veneer-clear-glass-s59570258/,https://www.ikea.com/in/en/images/products/tonstad-storage-comb-w-sliding-glass-doors-brown-stained-oak-veneer-clear-glass__1208246_pe908423_s5.jpg?f=xxs,"Storage comb w sliding glass doors, 121x47x201 cm (47 1/2x18 5/8x78 7/8 ")",Beige
372,BRIMNES,cabinet,9490,https://www.ikea.com/in/en/p/brimnes-cabinet-with-doors-glass-black-40351500/,https://www.ikea.com/in/en/images/products/brimnes-cabinet-with-doors-glass-black__0621549_pe689983_s5.jpg?f=xxs,"Cabinet with doors, 78x95 cm (30 3/4x37 3/8 ")",Gray
373,HAUGA,cabinet,11990,https://www.ikea.com/in/en/p/hauga-cabinet-with-2-doors-white-40415074/,https://www.ikea.com/in/en/images/products/hauga-cabinet-with-2-doors-white__0914104_pe783847_s5.jpg?f=xxs,"Cabinet with 2 doors, 70x116 cm (27 1/2x45 5/8 ")",Peach
374,TONSTAD,cabinet,18990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-doors-off-white-70488865/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-doors-off-white__1335579_pe947099_s5.jpg?f=xxs,"Cabinet with doors, 81x47x91 cm (31 7/8x18 1/2x35 3/4 ")",Cream
375,TONSTAD,cabinet,35990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-sliding-glass-doors-off-white-00488897/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-sliding-glass-doors-off-white__1335575_pe947095_s5.jpg?f=xxs,"Cabinet with sliding glass doors, 120x37x116 cm (47 1/8x14 5/8x45 1/2 ")",Gray
376,TONSTAD,cabinet,25990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-sliding-glass-doors-off-white-70488894/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-sliding-glass-doors-off-white__1335577_pe947097_s5.jpg?f=xxs,"Cabinet with sliding glass doors, 81x37x116 cm (31 7/8x14 5/8x45 1/2 ")",Gray
377,IDANÄS,cabinet,40990,https://www.ikea.com/in/en/p/idanaes-cabinet-with-bi-folded-glass-doors-white-90496039/,https://www.ikea.com/in/en/images/products/idanaes-cabinet-with-bi-folded-glass-doors-white__1009038_pe827427_s5.jpg?f=xxs,"Cabinet with bi-folded glass doors, 121x50x135 cm (47 5/8x19 5/8x53 1/8 ")",Gray
378,TONSTAD,cabinet,23990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-sliding-doors-brown-stained-oak-veneer-00556985/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-sliding-doors-brown-stained-oak-veneer__1328107_pe944666_s5.jpg?f=xxs,"Cabinet with sliding doors, 82x37x120 cm (32 1/8x14 5/8x47 1/4 ")",Beige
379,TONSTAD,cabinet,37990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-sliding-glass-doors-brown-stained-oak-veneer-40556974/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-sliding-glass-doors-brown-stained-oak-veneer__1186267_pe898749_s5.jpg?f=xxs,"Cabinet with sliding glass doors, 121x37x120 cm (47 1/2x14 5/8x47 1/4 ")",Beige
380,TONSTAD,cabinet,27990,https://www.ikea.com/in/en/p/tonstad-cabinet-with-sliding-glass-doors-brown-stained-oak-veneer-40556988/,https://www.ikea.com/in/en/images/products/tonstad-cabinet-with-sliding-glass-doors-brown-stained-oak-veneer__1186261_pe898743_s5.jpg?f=xxs,"Cabinet with sliding glass doors, 82x37x120 cm (32 1/8x14 5/8x47 1/4 ")",Beige
381,TONSTAD,cabinet,92960,https://www.ikea.com/in/en/p/tonstad-storage-comb-w-sliding-glass-doors-brown-stained-oak-veneer-clear-glass-s39570264/,https://www.ikea.com/in/en/images/products/tonstad-storage-comb-w-sliding-glass-doors-brown-stained-oak-veneer-clear-glass__1208207_pe908403_s5.jpg?f=xxs,"Storage comb w sliding glass doors, 245x47x201 cm (96 1/2x18 5/8x78 7/8 ")",Beige
382,TONSTAD,cabinet,48980,https://www.ikea.com/in/en/p/tonstad-storage-comb-w-sliding-glass-doors-brown-stained-oak-veneer-clear-glass-s99570242/,https://www.ikea.com/in/en/images/products/tonstad-storage-comb-w-sliding-glass-doors-brown-stained-oak-veneer-clear-glass__1328129_pe944687_s5.jpg?f=xxs,"Storage comb w sliding glass doors, 82x47x201 cm (32 1/8x18 5/8x78 7/8 ")",Beige
383,TONSTAD,cabinet,44980,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer-s49570254/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-brown-stained-oak-veneer__1328144_pe944700_s5.jpg?f=xxs,"Storage combination w sliding doors, 82x47x201 cm (32 1/8x18 5/8x78 7/8 ")",Beige
384,TONSTAD,cabinet,41980,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-off-white-s69571827/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-off-white__1335085_pe946959_s5.jpg?f=xxs,"Storage combination w sliding doors, 81x47x201 cm (31 7/8x18 1/2x79 ")",Gray
385,IDANÄS,cabinet,70970,https://www.ikea.com/in/en/p/idanaes-storage-combination-w-glass-doors-white-s69437532/,https://www.ikea.com/in/en/images/products/idanaes-storage-combination-w-glass-doors-white__1028826_pe835546_s5.jpg?f=xxs,"Storage combination w glass doors, 244x39x211 cm (96 1/8x15 3/8x83 1/8 ")",Cream
386,TONSTAD,cabinet,71970,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-off-white-clear-glass-s39571777/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-off-white-clear-glass__1335084_pe946958_s5.jpg?f=xxs,"Storage combination w sliding doors, 243x37x116 cm (95 5/8x14 5/8x45 1/2 ")",Gray
387,TONSTAD,cabinet,81970,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-off-white-clear-glass-s79571780/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-off-white-clear-glass__1335110_pe946968_s5.jpg?f=xxs,"Storage combination w sliding doors, 282x37x116 cm (110 7/8x14 5/8x45 1/2 ")",Gray
388,TONSTAD,cabinet,58980,https://www.ikea.com/in/en/p/tonstad-storage-combination-w-sliding-doors-off-white-clear-glass-s99571840/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-w-sliding-doors-off-white-clear-glass__1335092_pe946963_s5.jpg?f=xxs,"Storage combination w sliding doors, 201x37x116 cm (79x14 5/8x45 1/2 ")",Gray
389,TONSTAD,cabinet,55980,https://www.ikea.com/in/en/p/tonstad-storage-combination-brown-stained-oak-veneer-s09570270/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-brown-stained-oak-veneer__1243488_pe920630_s5.jpg?f=xxs,"Storage combination, 121x47x201 cm (47 1/2x18 5/8x78 7/8 ")",Beige
390,TONSTAD,cabinet,42980,https://www.ikea.com/in/en/p/tonstad-storage-combination-off-white-s09571774/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-off-white__1335087_pe946961_s5.jpg?f=xxs,"Storage combination, 201x37x116 cm (79x14 5/8x45 1/2 ")",Gray
391,TONSTAD,cabinet,52980,https://www.ikea.com/in/en/p/tonstad-storage-combination-off-white-s29571829/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-off-white__1335082_pe946956_s5.jpg?f=xxs,"Storage combination, 120x47x201 cm (47 1/8x18 1/2x79 ")",Gray
392,TONSTAD,cabinet,51980,https://www.ikea.com/in/en/p/tonstad-storage-combination-off-white-s59571837/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-off-white__1335083_pe946957_s5.jpg?f=xxs,"Storage combination, 201x47x91 cm (79x18 1/2x35 3/4 ")",Gray
393,HAUGA,cabinet,22980,https://www.ikea.com/in/en/p/hauga-storage-combination-beige-s19388690/,https://www.ikea.com/in/en/images/products/hauga-storage-combination-beige__0949249_pe799590_s5.jpg?f=xxs,"Storage combination, 139x46x116 cm (54 3/4x18 1/8x45 5/8 ")",Beige
394,HAUGA,cabinet,37970,https://www.ikea.com/in/en/p/hauga-storage-combination-beige-s79388710/,https://www.ikea.com/in/en/images/products/hauga-storage-combination-beige__0949254_pe799588_s5.jpg?f=xxs,"Storage combination, 244x46x116 cm (96 1/8x18 1/8x45 5/8 ")",Beige
395,TONSTAD,cabinet,32990,https://www.ikea.com/in/en/p/tonstad-sideboard-off-white-60488875/,https://www.ikea.com/in/en/images/products/tonstad-sideboard-off-white__1335580_pe947096_s5.jpg?f=xxs,"Sideboard, 120x47x91 cm (47 1/8x18 1/2x35 3/4 ")",Cream
396,TONSTAD,cabinet,45980,https://www.ikea.com/in/en/p/tonstad-storage-combination-brown-stained-oak-veneer-s29570274/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-brown-stained-oak-veneer__1328119_pe944678_s5.jpg?f=xxs,"Storage combination, 202x37x120 cm (79 5/8x14 5/8x47 1/4 ")",Beige
397,TONSTAD,cabinet,54980,https://www.ikea.com/in/en/p/tonstad-storage-combination-brown-stained-oak-veneer-s79570276/,https://www.ikea.com/in/en/images/products/tonstad-storage-combination-brown-stained-oak-veneer__1208272_pe908431_s5.jpg?f=xxs,"Storage combination, 202x47x90 cm (79 5/8x18 5/8x35 3/8 ")",Beige
398,HEMNES,cabinet,94970,https://www.ikea.com/in/en/p/hemnes-storage-combination-w-doors-drawers-red-stained-light-brown-stained-s89494833/,https://www.ikea.com/in/en/images/products/hemnes-storage-combination-w-doors-drawers-red-stained-light-brown-stained__1149423_pe883988_s5.jpg?f=xxs,"Storage combination w doors/drawers, 270x197 cm (106 1/4x77 1/2 ")",Rose
399,GAMMALBYN,couch,20990,https://www.ikea.com/in/en/p/gammalbyn-3-seat-sofa-grey-70473251/,https://www.ikea.com/in/en/images/products/gammalbyn-3-seat-sofa-grey__0868926_pe781434_s5.jpg?f=xxs,"3-seat sofa",Gray
400,GLOSTAD,couch,9990,https://www.ikea.com/in/en/p/glostad-2-seat-sofa-knisa-medium-blue-00488821/,https://www.ikea.com/in/en/images/products/glostad-2-seat-sofa-knisa-medium-blue__0950900_pe800740_s5.jpg?f=xxs,"2-seat sofa",Slate
401,LINANÄS,couch,19990,https://www.ikea.com/in/en/p/linanaes-2-seat-sofa-vissle-beige-10499975/,https://www.ikea.com/in/en/images/products/linanaes-2-seat-sofa-vissle-beige__0972125_pe811545_s5.jpg?f=xxs,"2-seat sofa",Beige
402,ORMARYD,couch,19990,https://www.ikea.com/in/en/p/ormaryd-3-seat-sofa-grey-10477596/,https://www.ikea.com/in/en/images/products/ormaryd-3-seat-sofa-grey__0919853_pe786760_s5.jpg?f=xxs,"3-seat sofa",Gray
403,EKTORP,couch,27990,https://www.ikea.com/in/en/p/ektorp-3-seat-sofa-kilanda-light-beige-s49509011/,https://www.ikea.com/in/en/images/products/ektorp-3-seat-sofa-kilanda-light-beige__1194853_pe902103_s5.jpg?f=xxs,"3-seat sofa",Peach
404,GAMMALBYN,couch,17990,https://www.ikea.com/in/en/p/gammalbyn-2-seat-sofa-grey-30473248/,https://www.ikea.com/in/en/images/products/gammalbyn-2-seat-sofa-grey__0865039_pe781338_s5.jpg?f=xxs,"2-seat sofa",Gray
405,LINANÄS,couch,23990,https://www.ikea.com/in/en/p/linanaes-3-seat-sofa-vissle-beige-90512237/,https://www.ikea.com/in/en/images/products/linanaes-3-seat-sofa-vissle-beige__1013894_pe829446_s5.jpg?f=xxs,"3-seat sofa",Beige
406,ORMARYD,couch,16990,https://www.ikea.com/in/en/p/ormaryd-2-seat-sofa-beige-80477593/,https://www.ikea.com/in/en/images/products/ormaryd-2-seat-sofa-beige__0921222_pe787722_s5.jpg?f=xxs,"2-seat sofa",Beige
407,EKTORP,couch,21990,https://www.ikea.com/in/en/p/ektorp-2-seat-sofa-kilanda-light-beige-s29509026/,https://www.ikea.com/in/en/images/products/ektorp-2-seat-sofa-kilanda-light-beige__1194833_pe902081_s5.jpg?f=xxs,"2-seat sofa",Peach
408,EKENÄSET,couch,26990,https://www.ikea.com/in/en/p/ekenaeset-2-seat-sofa-kilanda-light-beige-20533506/,https://www.ikea.com/in/en/images/products/ekenaeset-2-seat-sofa-kilanda-light-beige__1109710_pe870174_s5.jpg?f=xxs,"2-seat sofa",Beige
409,ROCKSJÖN,couch,23990,https://www.ikea.com/in/en/p/rocksjoen-2-seat-sofa-klovsta-grey-white-s39514697/,https://www.ikea.com/in/en/images/products/rocksjoen-2-seat-sofa-klovsta-grey-white__1247374_pe922645_s5.jpg?f=xxs,"2-seat sofa",Gray
410,KLIPPAN,couch,25990,https://www.ikea.com/in/en/p/klippan-2-seat-sofa-vansbro-black-s79496564/,https://www.ikea.com/in/en/images/products/klippan-2-seat-sofa-vansbro-black__1170083_pe892654_s5.jpg?f=xxs,"2-seat sofa",Black
411,GAMMALBYN,couch,25990,https://www.ikea.com/in/en/p/gammalbyn-3-seat-sofa-brown-60473256/,https://www.ikea.com/in/en/images/products/gammalbyn-3-seat-sofa-brown__1030892_pe836426_s5.jpg?f=xxs,"3-seat sofa",Gray
412,PÄRUP,couch,29990,https://www.ikea.com/in/en/p/paerup-2-seat-sofa-vissle-grey-s89389177/,https://www.ikea.com/in/en/images/products/paerup-2-seat-sofa-vissle-grey__1041903_pe841183_s5.jpg?f=xxs,"2-seat sofa",Gray
413,KLIPPAN,couch,24990,https://www.ikea.com/in/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s89251778/,https://www.ikea.com/in/en/images/products/klippan-2-seat-sofa-kabusa-dark-grey__0562986_pe663639_s5.jpg?f=xxs,"2-seat sofa",Gray
414,HAMMARN,couch,9990,https://www.ikea.com/in/en/p/hammarn-sofa-bed-knisa-dark-grey-black-80361494/,https://www.ikea.com/in/en/images/products/hammarn-sofa-bed-knisa-dark-grey-black__0519027_pe641353_s5.jpg?f=xxs,Sofa-bed,Gray
415,FRIDHULT,couch,19990,https://www.ikea.com/in/en/p/fridhult-sofa-bed-knisa-light-grey-60355762/,https://www.ikea.com/in/en/images/products/fridhult-sofa-bed-knisa-light-grey__1194665_pe902051_s5.jpg?f=xxs,Sofa-bed,Gray
416,NYHAMN,couch,24990,https://www.ikea.com/in/en/p/nyhamn-3-seat-sofa-bed-with-foam-mattress-knisa-grey-beige-s19306369/,https://www.ikea.com/in/en/images/products/nyhamn-3-seat-sofa-bed-with-foam-mattress-knisa-grey-beige__0767330_pe754069_s5.jpg?f=xxs,"3-seat sofa-bed",Gray
417,"LYCKSELE MURBO",couch,27990,https://www.ikea.com/in/en/p/lycksele-murbo-2-seat-sofa-bed-knisa-light-grey-s89387041/,https://www.ikea.com/in/en/images/products/lycksele-murbo-2-seat-sofa-bed-knisa-light-grey__0949707_pe799982_s5.jpg?f=xxs,"2-seat sofa-bed",Gray
418,NYHAMN,couch,26990,https://www.ikea.com/in/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-knisa-grey-beige-s69306362/,https://www.ikea.com/in/en/images/products/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-knisa-grey-beige__0767330_pe754069_s5.jpg?f=xxs,"3-seat sofa-bed",Gray
419,SKÖNABÄCK,couch,29990,https://www.ikea.com/in/en/p/skoenabaeck-2-seat-sofa-bed-knisa-dark-grey-00582545/,https://www.ikea.com/in/en/images/products/skoenabaeck-2-seat-sofa-bed-knisa-dark-grey__1360572_pe954478_s5.jpg?f=xxs,"2-seat sofa-bed",Gray
420,"LYCKSELE LÖVÅS",couch,24990,https://www.ikea.com/in/en/p/lycksele-loevas-2-seat-sofa-bed-knisa-light-grey-s89387036/,https://www.ikea.com/in/en/images/products/lycksele-loevas-2-seat-sofa-bed-knisa-light-grey__0949707_pe799982_s5.jpg?f=xxs,"2-seat sofa-bed",Gray
421,VIMLE,sofa,86990,https://www.ikea.com/in/en/p/vimle-4-seat-sofa-with-chaise-longue-hallarp-beige-s29399508/,https://www.ikea.com/in/en/images/products/vimle-4-seat-sofa-with-chaise-longue-hallarp-beige__0949531_pe799793_s5.jpg?f=xxs,"4-seat sofa with chaise longue",Beige
422,SÖDERHAMN,sofa,136080,https://www.ikea.com/in/en/p/soederhamn-corner-sofa-6-seat-viarp-beige-brown-s69305895/,https://www.ikea.com/in/en/images/products/soederhamn-corner-sofa-6-seat-viarp-beige-brown__0802771_pe768584_s5.jpg?f=xxs,"Corner sofa, 6-seat",Gray
423,KIVIK,sofa,35990,https://www.ikea.com/in/en/p/kivik-3-seat-sofa-tibbleby-beige-grey-s59440592/,https://www.ikea.com/in/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056144_pe848277_s5.jpg?f=xxs,"3-seat sofa",Gray
424,JÄTTEBO,sofa,277500,https://www.ikea.com/in/en/p/jaettebo-u-shaped-sofa-7-seat-with-chaise-longue-right-with-headrests-samsala-grey-beige-s49510613/,https://www.ikea.com/in/en/images/products/jaettebo-u-shaped-sofa-7-seat-with-chaise-longue-right-with-headrests-samsala-grey-beige__1179838_pe896111_s5.jpg?f=xxs,"U-shaped sofa, 7-seat",Beige
425,KIVIK,sofa,60990,https://www.ikea.com/in/en/p/kivik-4-seat-sofa-with-chaise-longue-tibbleby-beige-grey-s29440584/,https://www.ikea.com/in/en/images/products/kivik-4-seat-sofa-with-chaise-longue-tibbleby-beige-grey__1056150_pe848283_s5.jpg?f=xxs,"4-seat sofa with chaise longue",Gray
426,VIMLE,sofa,52990,https://www.ikea.com/in/en/p/vimle-3-seat-sofa-saxemara-black-blue-s99399053/,https://www.ikea.com/in/en/images/products/vimle-3-seat-sofa-saxemara-black-blue__0949432_pe799738_s5.jpg?f=xxs,"3-seat sofa",Gray
427,JÄTTEBO,sofa,206500,https://www.ikea.com/in/en/p/jaettebo-modular-corner-sofa-6-seat-tonerud-grey-s59485260/,https://www.ikea.com/in/en/images/products/jaettebo-modular-corner-sofa-6-seat-tonerud-grey__1109621_pe870111_s5.jpg?f=xxs,"Modular corner sofa, 6 seat",Gray
428,SÖDERHAMN,sofa,55990,https://www.ikea.com/in/en/p/soederhamn-3-seat-sofa-viarp-beige-brown-s29305699/,https://www.ikea.com/in/en/images/products/soederhamn-3-seat-sofa-viarp-beige-brown__0802692_pe768543_s5.jpg?f=xxs,"3-seat sofa",Gray
429,SÖDERHAMN,sofa,45090,https://www.ikea.com/in/en/p/soederhamn-3-seat-section-viarp-beige-brown-s69305616/,https://www.ikea.com/in/en/images/products/soederhamn-3-seat-section-viarp-beige-brown__0802813_pe768605_s5.jpg?f=xxs,"3-seat section",Gray
430,VIMLE,sofa,59980,https://www.ikea.com/in/en/p/vimle-3-seat-sofa-with-headrest-hallarp-beige-s09399038/,https://www.ikea.com/in/en/images/products/vimle-3-seat-sofa-with-headrest-hallarp-beige__0949556_pe799849_s5.jpg?f=xxs,"3-seat sofa",Beige
431,JÄTTEBO,sofa,99000,https://www.ikea.com/in/en/p/jaettebo-3-seat-modular-sofa-samsala-dark-yellow-green-s49485128/,https://www.ikea.com/in/en/images/products/jaettebo-3-seat-modular-sofa-samsala-dark-yellow-green__1109636_pe870121_s5.jpg?f=xxs,"3-seat modular sofa",Taupe
432,VIMLE,sofa,72990,https://www.ikea.com/in/en/p/vimle-3-seat-sofa-with-chaise-longue-saxemara-light-blue-s49399140/,https://www.ikea.com/in/en/images/products/vimle-3-seat-sofa-with-chaise-longue-saxemara-light-blue__1028787_pe835522_s5.jpg?f=xxs,"3-seat sofa with chaise longue",Turquoise
433,JÄTTEBO,sofa,103500,https://www.ikea.com/in/en/p/jaettebo-4-5-seat-modular-sofa-samsala-grey-beige-s69485090/,https://www.ikea.com/in/en/images/products/jaettebo-4-5-seat-modular-sofa-samsala-grey-beige__1109597_pe870092_s5.jpg?f=xxs,"4,5-seat modular sofa",Beige
434,SÖDERHAMN,sofa,106040,https://www.ikea.com/in/en/p/soederhamn-corner-sofa-4-seat-with-open-end-fridtuna-dark-grey-s29449589/,https://www.ikea.com/in/en/images/products/soederhamn-corner-sofa-4-seat-with-open-end-fridtuna-dark-grey__1057727_pe848939_s5.jpg?f=xxs,"Corner sofa, 4-seat",Gray
435,SÖDERHAMN,sofa,25000,https://www.ikea.com/in/en/p/soederhamn-1-seat-section-fridtuna-light-beige-s79449638/,https://www.ikea.com/in/en/images/products/soederhamn-1-seat-section-fridtuna-light-beige__1057689_pe848892_s5.jpg?f=xxs,"1-seat section",Gray
436,SÖDERHAMN,sofa,59000,https://www.ikea.com/in/en/p/soederhamn-3-seat-sofa-with-open-end-fridtuna-dark-grey-s09449627/,https://www.ikea.com/in/en/images/products/soederhamn-3-seat-sofa-with-open-end-fridtuna-dark-grey__1057775_pe848967_s5.jpg?f=xxs,"3-seat sofa",Gray
437,JÄTTEBO,sofa,158000,https://www.ikea.com/in/en/p/jaettebo-4-seat-mod-sofa-w-chaise-longue-right-with-headrest-samsala-dark-yellow-green-s19510836/,https://www.ikea.com/in/en/images/products/jaettebo-4-seat-mod-sofa-w-chaise-longue-right-with-headrest-samsala-dark-yellow-green__1179846_pe896116_s5.jpg?f=xxs,"4-seat mod sofa w chaise longue",Taupe
438,VIMLE,sofa,33000,https://www.ikea.com/in/en/p/vimle-chaise-longue-section-gunnared-medium-grey-s79392566/,https://www.ikea.com/in/en/images/products/vimle-chaise-longue-section-gunnared-medium-grey__0531893_pe647635_s5.jpg?f=xxs,"Chaise longue section",Lavender
439,VIMLE,sofa,48990,https://www.ikea.com/in/en/p/vimle-2-seat-sofa-hallarp-beige-s09399000/,https://www.ikea.com/in/en/images/products/vimle-2-seat-sofa-hallarp-beige__0949414_pe799724_s5.jpg?f=xxs,"2-seat sofa",Beige
440,SÖDERHAMN,sofa,79040,https://www.ikea.com/in/en/p/soederhamn-4-seat-sofa-with-chaise-longue-and-open-end-fridtuna-light-beige-s09449707/,https://www.ikea.com/in/en/images/products/soederhamn-4-seat-sofa-with-chaise-longue-and-open-end-fridtuna-light-beige__1057794_pe848978_s5.jpg?f=xxs,"4-seat sofa with chaise longue",Gray
